n_calls,missed_calls,p50_resp_min,p90_resp_min,avg_resp_min,units,legs,avg_road_factor,avg_hour_mult,avg_zone_mult,segment,policy_id
15,0,3.8014692138785415,5.673548765672613,4.099554908409607,46,677,1.4500000000000175,1.1640324963072284,1.0,2023-03-09_S2,nearest_eta
6,0,3.9189541373307266,6.017227960075671,4.331443691652783,46,276,1.3500000000000043,1.0163043478260907,1.0,2023-03-10_S0,nearest_eta
5,0,3.545380430195354,12.10834574192908,6.41528405545229,46,231,1.5500000000000065,1.1294372294372315,1.0,2023-03-10_S1,nearest_eta
8,0,3.2597069576110718,8.882640706998602,4.562427968941997,46,366,1.449999999999994,1.1446721311475505,1.0,2023-03-10_S2,nearest_eta
10,0,4.134764452815849,9.45166581088806,5.244102425821509,46,465,1.3500000000000116,1.0447311827957033,1.0,2023-03-11_S0,nearest_eta
15,0,3.782227047566095,4.740141909140365,3.6974255137596925,46,698,1.5499999999999798,1.1070200573065938,1.0,2023-03-11_S1,nearest_eta
18,0,3.2276556039693833,12.227908443808817,5.398687780032257,46,782,1.4500000000000213,1.1921355498721253,1.0,2023-03-11_S2,nearest_eta
16,0,4.766548242251186,16.236185934901822,6.6923746345434925,46,703,1.5499999999999798,1.078093883357046,1.0,2023-03-12_S1,nearest_eta
22,0,3.436534231741142,6.671567174006224,4.245199190950685,46,987,1.4500000000000264,1.1315096251266377,1.0,2023-03-12_S2,nearest_eta
8,0,3.071786386560752,4.618811230746119,3.3231054937460773,46,372,1.3500000000000092,1.0,1.0,2023-03-13_S0,nearest_eta
15,0,3.652655279061289,11.362886547905108,5.139098195765181,46,663,1.450000000000017,1.0558823529411783,1.0,2023-03-13_S2,nearest_eta
9,0,6.177354678755952,6.653660353398294,4.802564104810696,46,395,1.3500000000000099,1.0,1.0,2023-03-14_S0,nearest_eta
6,0,3.9381738255289065,10.901995780260147,5.798929378454893,46,273,1.5500000000000071,1.0500000000000054,1.0,2023-03-14_S1,nearest_eta
20,0,3.2671862173505506,5.841528117982662,3.95825084084663,46,861,1.4500000000000235,1.070383275261321,1.0,2023-03-14_S2,nearest_eta
6,0,4.112505819535009,13.640695584137111,6.571693729471229,46,271,1.350000000000004,1.0,1.0,2023-03-15_S0,nearest_eta
18,0,2.9974915488757308,4.242078762396237,3.175465017582892,46,814,1.5499999999999763,1.1178746928746848,1.0,2023-03-15_S1,nearest_eta
19,0,3.2929184193614036,6.273817353742215,3.5607133424726056,46,852,1.4500000000000233,1.0944835680751144,1.0,2023-03-15_S2,nearest_eta
16,0,3.3206172196847064,5.437440449670407,3.8068830664464928,46,737,1.3500000000000159,1.0353459972862937,1.0,2023-03-16_S0,nearest_eta
26,0,3.498841997797931,5.07906095022163,4.721329722570188,46,1155,1.5499999999999698,1.1061038961038778,1.0,2023-03-16_S1,nearest_eta
2,0,2.5103373823301602,2.7628829845473297,2.5103373823301602,46,95,1.3499999999999976,1.0,1.0,2023-03-17_S0,nearest_eta
23,0,3.72318778662413,7.342300006137789,4.567791138398071,46,994,1.5499999999999723,1.10940643863179,1.0,2023-03-17_S1,nearest_eta
