n_calls,missed_calls,p50_resp_min,p90_resp_min,avg_resp_min,units,legs,avg_road_factor,avg_hour_mult,avg_zone_mult,segment,policy_id
9,0,3.909391653176587,6.891836537428339,4.758202163519765,46,402,1.4499999999999986,1.0840796019900534,1.0,2023-03-23_S2,least_busy
9,0,3.105045276463118,7.531980388019154,4.8238864333280205,46,408,1.3500000000000103,1.0612745098039278,1.0,2023-03-24_S0,least_busy
28,0,3.256779747594489,9.005679704330312,4.323404441624435,46,1217,1.5499999999999692,1.0874691865242514,1.0,2023-03-24_S1,least_busy
38,0,3.285245320795425,6.574430850982159,4.108095474794826,46,1581,1.4500000000000093,1.0912080961416712,1.0,2023-03-24_S2,least_busy
13,0,3.136718252975675,3.933236562684359,3.064179343814079,46,592,1.350000000000014,1.0320945945946007,1.0,2023-03-25_S0,least_busy
13,0,3.3581226507764494,6.678289662663174,4.815085812362664,46,602,1.5499999999999838,1.1120431893687792,1.0,2023-03-25_S1,least_busy
11,0,4.057804154470568,5.434081152016033,4.146957673887218,46,487,1.4500000000000066,1.2134496919917885,1.0,2023-03-25_S2,least_busy
3,0,3.637509340220387,6.447787203712226,4.25377169102348,46,141,1.3499999999999965,1.0163120567375892,1.0,2023-03-26_S0,least_busy
7,0,3.2844713324961976,11.656430534057067,5.580360114494832,46,320,1.5500000000000078,1.0924999999999963,1.0,2023-03-26_S1,least_busy
4,0,3.4570255572100397,4.463277730958976,3.393255063518646,46,188,1.449999999999995,1.1127659574468043,1.0,2023-03-26_S2,least_busy
9,0,3.298393312039214,9.092099380770048,4.9048872845748805,46,416,1.3500000000000105,1.0056490384615397,1.0,2023-03-27_S0,least_busy
21,0,4.313852994620861,7.355499146309708,5.3597602468604615,46,900,1.5499999999999743,1.1045000000000018,1.0,2023-03-27_S1,least_busy
13,0,2.937359449172564,5.374582056532412,3.9100863218790702,46,590,1.4500000000000135,1.1044915254237324,1.0,2023-03-27_S2,least_busy
