n_calls,missed_calls,p50_resp_min,p90_resp_min,avg_resp_min,p50_wait_min,p90_wait_min,avg_onscene_min,avg_transport_min,avg_turnaround_min,units,segment
26,0,3.108406877647242,4.586737029734687,4.247734192058951,0.0,0.0,19.8336990651304,11.211013303603638,26.490978893378475,46,2023-03-16_S1
2,0,2.5529117544554603,2.815527182570735,2.5529117544554603,0.0,0.0,27.34061664700091,15.561759928670789,18.997431904108993,46,2023-03-17_S0
23,0,3.2751042551803855,6.275536857148065,3.9972514612249346,0.0,0.0,19.93651850176994,11.873140967059934,26.078398893213915,46,2023-03-17_S1
6,0,3.2937098228835255,5.92335405372243,3.8251425905452603,0.0,0.0,17.180108952163156,10.624278507346013,32.28936853653966,46,2023-03-17_S2
16,0,3.3476588822882016,5.2492543924109984,3.658393907636553,0.0,0.0,23.026147769429386,6.340597788113349,26.05777229477018,46,2023-03-18_S0
17,0,3.938787833734368,4.445647641551205,3.60204523294477,0.0,0.0,22.617199765057133,8.19802425514814,24.490231476723274,46,2023-03-18_S1
4,0,2.2922377822618447,6.525590777441028,3.584632336597505,0.0,0.0,15.848878011763833,6.924136617136459,26.636568913833766,46,2023-03-18_S2
8,0,3.2510823402609277,4.994461326706846,3.593583652056578,0.0,0.0,16.813452313079797,10.743672043197716,26.697450374857056,46,2023-03-19_S0
17,0,3.3046845437365944,4.3589084539265395,3.6094156423378125,0.0,0.0,17.87106543082866,5.826218965175704,30.32167044546706,46,2023-03-19_S1
12,0,2.793790854502051,7.180511387360227,4.092885586838229,0.0,0.0,18.13591164918451,10.14487836280868,23.914793263630937,46,2023-03-19_S2
17,0,2.945894833319686,9.9882100478047,4.629821101870932,0.0,0.0,20.20685326898133,7.888843074259059,23.440526479977397,46,2023-03-20_S0
21,0,3.4947638845218414,6.44393128638592,4.187942168173298,0.0,0.0,18.151048312990735,9.421513760245253,24.176529157889302,46,2023-03-20_S1
5,0,2.762416240128857,3.9062106217171393,2.85341675555264,0.0,0.0,21.858388213896266,9.153763543728598,22.197166780876017,46,2023-03-20_S2
13,0,3.5427287492838158,11.037450143260019,5.3403240600286015,0.0,0.0,21.44165677615466,9.111695700463715,21.434080168723433,46,2023-03-21_S0
13,0,3.0050319328720905,5.414254462531318,3.570056030889163,0.0,0.0,18.91392262589309,10.380245076463119,26.48139431968796,46,2023-03-21_S1
30,0,3.0408796024111893,5.71648015886042,3.796471063726227,0.0,0.0,19.985647052850958,10.308793198882306,23.215620810061623,46,2023-03-21_S2
12,0,3.6310570994465907,11.089584709552728,5.901378505141224,0.0,0.0,19.399203446878484,10.311130271552562,22.592552534142083,46,2023-03-22_S0
14,0,2.9391860547546633,5.790068494362388,3.5982355396455974,0.0,0.0,18.175797463834588,12.50328110651985,27.98993626670723,46,2023-03-22_S1
8,0,3.498121469475198,4.870391596357806,3.5525821440253376,0.0,0.0,24.8212588960999,7.305680975120161,24.432656551847842,46,2023-03-22_S2
6,0,3.260157741397058,4.535126941465958,3.327646732998191,0.0,0.0,24.890030936961097,8.751861413469351,23.394660265942832,46,2023-03-23_S0
6,0,3.031530022879609,4.213782356080133,3.2059542839622672,0.0,0.0,27.254916668481282,6.336225821158721,27.212503261877668,46,2023-03-23_S1
9,0,3.683929762456432,6.523812523339677,4.520953964757379,0.0,0.0,19.292023511410015,9.913466097761193,19.10492504329478,46,2023-03-23_S2
9,0,3.0050319328720905,7.505061717800636,4.819204672532209,0.0,0.0,18.022960068132686,10.247834326713061,24.782644245111754,46,2023-03-24_S0
28,0,2.997540707902511,7.903371312359733,3.9014736610290717,0.0,0.0,21.02871944501528,10.462352191674725,22.813568281837515,46,2023-03-24_S1
38,0,3.0132248593667645,7.197813887440603,3.8746380489943193,0.0,0.0,21.407839088196575,9.957493690053802,25.511186179594954,46,2023-03-24_S2
13,0,3.0014459032739054,4.070584558473708,3.0863125215676765,0.0,0.0,18.127615651720905,7.420829690386072,21.83446089196465,46,2023-03-25_S0
13,0,3.125478249958994,5.361360412800023,4.157694721516737,0.0,0.0,22.42619416702824,9.413420970951417,24.766976370987717,46,2023-03-25_S1
11,0,3.4174942729193964,4.611499843515764,3.6183795709785134,0.0,0.0,22.914375238169015,13.265973391482497,24.997283375500658,46,2023-03-25_S2
