segment,hour,n,mean,p50,p90
2024-08-09_S0,0,2,25.097241613549052,25.097241613549052,25.729683946220568
2024-08-10_S0,0,3,21.424563319216187,22.703737290815535,23.9922257767435
2024-08-12_S0,0,4,19.602119476902317,18.66619346569375,24.343122850411717
2024-08-13_S0,0,5,31.209417505979964,34.42412727143384,39.53234759011144
2024-08-14_S0,0,1,39.688848280233955,39.688848280233955,39.688848280233955
2024-08-15_S0,0,2,20.237749642951893,20.237749642951893,24.819959787993987
2024-08-16_S0,0,8,22.28298447506272,17.64405584328744,35.490942171834305
2024-08-17_S0,0,2,27.47352516722482,27.47352516722482,28.607242026105027
2024-08-18_S0,0,2,23.770116997047353,23.770116997047353,24.397657737988403
2024-08-19_S0,0,5,23.131181652976448,23.26395625118905,30.78975378210874
2024-08-20_S0,0,4,18.821099751196627,18.87470220034196,20.692837597530044
2024-08-21_S0,0,5,22.546709940160834,22.9736894558173,32.09372637983536
2024-08-22_S0,0,4,19.210937928370885,16.404197727848633,27.24172967025631
2024-08-23_S0,0,1,16.250336744582285,16.250336744582285,16.250336744582285
2024-08-24_S0,0,4,35.42242215591327,38.37459511713206,51.19473870468508
2024-08-25_S0,0,3,21.507127087774165,22.13055216212554,22.510959243821056
2024-08-26_S0,0,2,17.869177428400732,17.869177428400732,20.344908281271774
2024-08-27_S0,0,1,16.746250694903004,16.746250694903004,16.746250694903004
2024-08-28_S0,0,5,24.239191727702043,21.921968059277823,38.01890103681495
2024-08-29_S0,0,4,34.99249322187308,36.80300095626675,42.97583528574647
2024-08-31_S0,0,3,22.64060847962493,23.689361141414537,25.11378414126807
2024-09-01_S0,0,12,22.713098676845316,23.8095492426621,28.64930674052398
2024-09-02_S0,0,6,25.96207116456895,20.740188163455944,42.967321429748544
2024-09-03_S0,0,7,29.17534304929657,23.004782314188056,48.016891332883176
2024-09-04_S0,0,2,26.428676621177644,26.428676621177644,28.138411958854608
2024-09-05_S0,0,3,25.810069240337118,29.969493449689047,30.79320488190858
2024-09-06_S0,0,5,25.454967072433977,22.58525779101554,37.001610301213454
2024-09-08_S0,0,2,43.403991933761105,43.403991933761105,46.00547313016271
2024-09-09_S0,0,2,15.54693029624865,15.54693029624865,16.73565951160611
2024-09-10_S0,0,1,42.298566088869094,42.298566088869094,42.298566088869094
2024-09-11_S0,0,4,27.974175166195977,28.114978906417097,31.84207354144014
2024-09-12_S0,0,3,21.658916217862053,22.758287415034886,28.23320285408429
2024-09-14_S0,0,2,13.609984199179653,13.609984199179653,15.536728911682141
2024-09-15_S0,0,4,25.30180728774146,23.64541883450316,35.38159742098203
2024-09-16_S0,0,5,27.004144770331077,22.725018412545655,40.6289646722201
2024-09-17_S0,0,4,24.18172228944671,22.62826871808072,30.512721129749867
2024-09-18_S0,0,6,25.20243539802591,18.64074679153715,41.8304759649333
2024-09-19_S0,0,7,20.721410784886476,21.539887993898198,24.050983613409624
2024-09-20_S0,0,2,18.500403093881197,18.500403093881197,18.97634548537285
2024-09-21_S0,0,8,26.079437788026944,21.27646890606465,39.60159127443965
2024-09-22_S0,0,2,19.823858506436416,19.823858506436416,21.947880716339107
2024-09-23_S0,0,5,29.184363211977086,30.487463348041153,40.587385681853334
2024-09-24_S0,0,4,31.425716049137474,29.71228266441016,41.54202663968406
2024-09-27_S0,0,5,22.48879285630012,23.40878437571329,27.16310857939545
2024-09-28_S0,0,3,22.86779015073576,23.63469025956875,26.925801748204925
2024-09-29_S0,0,3,19.46433175349338,19.922707251312538,25.796558882764806
2024-09-30_S0,0,3,18.980514566288676,19.5602783702425,22.873565511603353
2024-10-02_S0,0,4,26.725848848031816,30.887195250189382,32.514562015685385
2024-10-04_S0,0,7,28.640758834185526,29.76917729934013,38.13762060034216
2024-10-05_S0,0,4,26.605255134823338,22.787075015609545,40.80410179246626
2024-10-06_S0,0,4,20.513436894586484,20.54789903080804,24.922158143559887
2024-10-07_S0,0,2,20.276844342817245,20.276844342817245,22.383086525454832
2024-10-08_S0,0,6,19.07450952674459,18.636255039936415,23.926671558658903
2024-10-09_S0,0,5,21.22253446401128,22.852107193200403,25.703592877619734
2024-10-10_S0,0,4,20.809206438064503,21.51387078521877,25.31679949500757
2024-10-11_S0,0,6,32.4553403637454,27.94364142118245,46.499974098934004
2024-10-14_S0,0,5,20.3488193562548,15.80461203937881,31.170156465725377
2024-10-17_S0,0,1,30.635441765622886,30.635441765622886,30.635441765622886
2024-10-18_S0,0,4,24.130299677873438,20.42678080608735,34.81753673464676
2024-10-19_S0,0,1,22.663972825373698,22.663972825373698,22.663972825373698
2024-10-20_S0,0,1,17.219153054065487,17.219153054065487,17.219153054065487
2024-10-22_S0,0,3,32.959213076648055,34.82365824320786,43.11233582334545
2024-10-23_S0,0,2,34.1027309234926,34.1027309234926,37.2825895158879
2024-10-24_S0,0,1,18.635207668405535,18.635207668405535,18.635207668405535
2024-10-25_S0,0,3,23.500089999632593,23.86541188255232,29.332146534099646
2024-10-26_S0,0,5,27.524479166379855,31.20427619914814,32.1023382753358
2024-10-27_S0,0,7,29.15957403278957,30.39003906629639,43.775927962366744
2024-10-28_S0,0,7,28.339261275089736,29.99011605594512,36.4410453758352
2024-10-30_S0,0,7,19.94901464286016,17.144456738526443,30.583175156079047
2024-10-31_S0,0,6,31.55018555473772,30.64890026656493,48.90335232084547
2024-11-01_S0,0,3,14.616196781264913,16.341244142619495,16.60622231165934
2024-11-02_S0,0,2,24.453310676439646,24.453310676439646,25.968702564200814
2024-11-03_S0,0,6,31.37593894176094,26.883606754823518,48.7216614227775
2024-11-04_S0,0,3,20.935059035543915,20.500632973307717,22.00159965096697
2024-11-05_S0,0,1,17.09675342251041,17.09675342251041,17.09675342251041
2024-11-06_S0,0,2,31.46641287372259,31.46641287372259,34.53032388579988
2024-11-07_S0,0,3,38.43363150327169,35.78795398754508,49.45183678413594
2024-11-08_S0,0,1,25.171056682784645,25.171056682784645,25.171056682784645
2024-11-09_S0,0,7,26.505153756583944,26.53251257868015,36.549846761312324
2024-11-10_S0,0,2,29.78283262644782,29.78283262644782,32.338383904918096
2024-11-12_S0,0,4,25.394386980140396,23.426404080470036,30.70764327222868
2024-11-13_S0,0,4,22.25185005334586,20.78114280420284,32.31824185192589
2024-11-14_S0,0,5,33.46307184884156,36.637519287302304,43.938342571646274
2024-11-15_S0,0,1,29.769961947924614,29.769961947924614,29.769961947924614
2024-11-16_S0,0,5,24.834197116672392,27.962435949089407,33.87610632295261
2024-11-17_S0,0,4,19.740323136233147,19.344143158116,24.618518782635768
2024-11-18_S0,0,4,22.092882245508182,19.55010900588379,27.69191442838806
2024-11-19_S0,0,3,34.25252615497329,27.884744119717453,51.68507806864277
2024-11-20_S0,0,1,12.652580129024088,12.652580129024088,12.652580129024088
2024-11-21_S0,0,2,19.143435315527995,19.143435315527995,23.302945497976697
2024-11-22_S0,0,7,28.946461083060502,25.31045225721116,46.43922305909871
2024-11-24_S0,0,9,27.06910482628303,24.68516240589161,37.43196854538817
2024-11-25_S0,0,1,16.41073973193557,16.41073973193557,16.41073973193557
2024-11-26_S0,0,3,26.793968158290397,26.7861704114785,35.20482387980747
2024-11-29_S0,0,2,18.219464351075743,18.219464351075743,20.23667129641232
2024-11-30_S0,0,9,23.915864647889723,24.53866080877575,34.38770657052757
2024-12-02_S0,0,2,25.963270458488218,25.963270458488218,29.55339212801913
2024-12-30_S0,0,1,25.981663051385105,25.981663051385105,25.981663051385105
2024-12-31_S0,0,5,18.028204818295883,18.999045308562867,20.222388978354758
2025-01-01_S0,0,6,28.956137007011705,32.30153591794715,40.414422566390854
2025-01-02_S0,0,4,27.949801558729426,24.666132200912877,38.097822946283756
2025-01-03_S0,0,5,23.104520480007658,21.161335884659213,33.81061014220304
2025-01-04_S0,0,7,20.211852432528524,21.937717007806143,26.9580173145813
2025-01-05_S0,0,4,27.70597161874094,26.02128737745609,32.670724028908644
2025-01-06_S0,0,1,21.18947292076654,21.18947292076654,21.18947292076654
2025-01-07_S0,0,1,10.945049953897206,10.945049953897206,10.945049953897206
2025-01-08_S0,0,8,18.61132025076482,18.597734080032602,24.05710496606552
2025-01-09_S0,0,5,21.873673616193138,20.81897173487372,25.442943777924928
2025-01-10_S0,0,4,19.601251257780085,19.644499682277054,22.791389400628873
2025-01-11_S0,0,4,25.50456604508749,24.03666311200752,30.199446477376963
2025-01-12_S0,0,6,22.502010875103434,22.50472197574183,27.398904310248145
2025-01-13_S0,0,3,22.40835782203394,23.287099011293567,28.008503501978215
2025-01-14_S0,0,5,23.389808748648726,20.65955649682561,32.09594927361327
2025-01-17_S0,0,5,26.919975286458516,26.624858957725998,35.44953217175495
2025-01-18_S0,0,6,31.41468219304809,20.984896987267803,59.88078568579015
2025-01-19_S0,0,3,19.928499988882155,18.985094865890726,23.568957354155582
2025-01-20_S0,0,4,22.921227876089823,23.849553027118745,26.60693734948803
2025-01-21_S0,0,7,22.94292644890419,25.40018872781052,30.42641198358976
2025-01-22_S0,0,2,25.183799375325748,25.183799375325748,33.148178377789755
2025-01-23_S0,0,5,23.911855066956775,27.737926210336205,31.517257803471693
2025-01-24_S0,0,5,32.88471283822858,32.472320211906755,42.992904574950295
2025-01-25_S0,0,7,26.62742467721179,23.321228152479982,37.11005536833898
2025-01-27_S0,0,2,28.78935023075301,28.78935023075301,34.42664261895532
2025-01-28_S0,0,1,15.322191768732086,15.322191768732086,15.322191768732086
2025-01-29_S0,0,6,34.18738056015717,29.99898505298842,55.46144335845115
2025-01-30_S0,0,2,16.120430291105855,16.120430291105855,19.251978288182958
2025-01-31_S0,0,6,24.12085571621032,18.788016446280803,38.89114303886436
2025-02-01_S0,0,5,22.656597643511002,16.089043358719962,36.03964840839305
2025-02-02_S0,0,10,29.338876666069332,29.007720748413796,45.7658405593299
2025-02-03_S0,0,7,25.710617962271847,24.781540666065645,33.31471406984748
2025-02-04_S0,0,6,26.681251339782232,25.551506723583966,33.28618155433504
2025-02-05_S0,0,3,17.672822789157582,12.789020579595464,25.333365513930083
2025-02-06_S0,0,4,26.91399585508571,26.01168754363016,34.60204134145037
2025-02-07_S0,0,1,25.446808362940807,25.446808362940807,25.446808362940807
2025-02-08_S0,0,5,27.19660504459576,15.301641281683448,52.171929917054285
2025-02-09_S0,0,5,24.77627620318816,23.90321071707418,30.2707342493968
2025-02-10_S0,0,2,28.305925026747918,28.305925026747918,32.47604057098726
2025-02-11_S0,0,4,32.36317957968309,35.32294291728243,40.217601607817876
2025-02-13_S0,0,2,31.17735113877521,31.17735113877521,36.986278382415385
2025-02-14_S0,0,2,20.132819128814255,20.132819128814255,24.49975669815048
2025-02-15_S0,0,6,26.025187110923373,25.11282161455117,39.61966866878757
2025-02-16_S0,0,8,23.715213745241655,22.775857598459226,29.96042062541272
2025-02-17_S0,0,2,32.47239568593949,32.47239568593949,33.110627156655916
2025-02-18_S0,0,3,36.84922014956497,36.81619732725493,46.168575109404415
2025-02-19_S0,0,2,21.279358400673594,21.279358400673594,28.620374769155603
2025-02-20_S0,0,4,22.55849793223395,19.877752379569284,34.101564646184336
2025-02-21_S0,0,4,22.509071987854195,23.89179103642953,28.666905471283687
2025-02-22_S0,0,1,25.89121458068889,25.89121458068889,25.89121458068889
2025-02-23_S0,0,3,27.24561111232107,27.599487532166936,30.599936910573295
2025-02-24_S0,0,4,22.770227585739704,21.56634678332474,30.511490694146463
2025-02-25_S0,0,3,20.021576383614853,18.34549652789358,23.283874267682997
2025-02-26_S0,0,5,26.4959014513915,28.216664783243115,36.78357535154514
2025-02-27_S0,0,5,17.301638128479112,17.75944410477159,19.031880280371805
2025-02-28_S0,0,4,19.21901249671299,15.565265759414439,28.930707764276622
2025-03-01_S0,0,4,27.177857590795394,24.003254508257136,40.91772963577906
2025-03-02_S0,0,4,29.884850126111143,30.61449128755998,35.546572714627935
2025-03-04_S0,0,3,26.742119678471425,28.09604240421068,28.71938492003907
2025-03-05_S0,0,8,24.49321640739994,18.86450533464186,37.824466345375996
2025-03-06_S0,0,1,22.679000463214443,22.679000463214443,22.679000463214443
2025-03-07_S0,0,7,25.5645466008589,24.81196060979644,39.008463032156335
2025-03-08_S0,0,4,21.226803839422413,21.484304019041765,27.40314559301078
2025-03-09_S0,0,7,30.26204083233765,27.570338423403665,43.806478324541445
2025-03-10_S0,0,5,27.287258532086742,23.89061821724762,38.447262643059254
2025-03-11_S0,0,7,25.208392345337504,27.309935168935887,33.442995926933726
2025-03-12_S0,0,9,26.739842724202173,22.318195005179547,37.7247557694905
2025-03-13_S0,0,2,22.19587452103633,22.19587452103633,22.2233412133394
2025-03-15_S0,0,3,23.883070399124506,18.163976378972926,33.2851605833619
2025-03-16_S0,0,5,21.717632155708053,21.576738920540254,28.11848231469514
2025-03-17_S0,0,4,29.94939681839091,27.793090031095318,40.3611288206431
2025-03-18_S0,0,7,21.417588854411182,19.38431038279232,31.763525513942437
2025-03-19_S0,0,3,33.56480925251332,32.17517940827452,48.824258516474146
2025-03-20_S0,0,5,22.72444807433376,19.54134563851856,30.04459448122196
2025-03-21_S0,0,3,23.37162579429194,19.150078874790363,31.91978162301512
2025-03-22_S0,0,3,23.57583961054606,21.96798601082778,26.493669175741143
2025-03-23_S0,0,2,15.93457227527696,15.93457227527696,17.754917656640206
2025-03-24_S0,0,4,22.791883418240282,17.109196000533736,35.85189744656986
2025-03-27_S0,0,5,31.092808223386907,28.898740405423847,48.7797905295306
2025-03-28_S0,0,1,27.75270094274029,27.75270094274029,27.75270094274029
2025-03-29_S0,0,5,24.437323375903194,21.700260974393558,33.73058118921502
2025-03-30_S0,0,9,19.549214126405204,19.448284693113944,31.767711300321682
2025-03-31_S0,0,2,26.947668974641605,26.947668974641605,30.656996203761008
2025-04-01_S0,0,4,28.78778569466173,30.68457289537111,39.53365944274437
2025-04-02_S0,0,7,22.61119021068681,22.146756285818313,33.02063178142818
2025-04-03_S0,0,3,27.688775294210945,29.962251272878873,31.413584492135847
2025-04-04_S0,0,9,26.629301642261638,23.03167671689948,40.2209140835424
2025-04-05_S0,0,4,20.358089011979075,21.999454697533487,23.326913210637553
2025-04-06_S0,0,3,36.48656653533296,36.872616291535714,48.0424205616337
2025-04-07_S0,0,2,37.018063460799574,37.018063460799574,41.9220989330566
2025-04-08_S0,0,5,31.18893398212985,35.34025998144767,41.95002306640019
2025-04-09_S0,0,7,23.17108433389254,18.557194054949136,36.07133686771832
2025-04-10_S0,0,4,33.60528420368331,33.65363983435266,37.01748218943314
2025-04-11_S0,0,4,31.481658080315082,26.71203570100392,48.58667258272366
2025-04-12_S0,0,6,25.22787726417029,27.14102725497107,32.4710595935896
2025-04-13_S0,0,4,21.567760498789905,22.965994147462883,25.549426199549323
2025-04-14_S0,0,2,20.179733454164207,20.179733454164207,24.942792842606618
2025-04-15_S0,0,7,19.207225896990455,17.482719815664396,25.959696613991454
2025-04-16_S0,0,5,25.72686000424227,18.616631096840834,39.301722325028734
2025-04-17_S0,0,6,15.45124793397376,14.277772674770294,21.286028720056134
2025-04-18_S0,0,3,22.88874455432344,21.97954722938363,26.47859495606731
2025-04-19_S0,0,4,21.119538371008332,20.89423413357067,29.511804121384383
2025-04-20_S0,0,4,20.679922450699905,21.389840100808254,23.977369413917174
2025-04-21_S0,0,5,26.73827608527772,23.996489020117252,37.51712922107107
2025-04-22_S0,0,1,12.958647353245295,12.958647353245295,12.958647353245295
2025-04-23_S0,0,4,19.966657867714346,20.447113763653842,23.260935147747485
2025-04-24_S0,0,6,24.825713803687375,24.582303255642657,34.06453213801984
2025-04-26_S0,0,9,25.26494757126045,22.74818963085233,35.51003237985988
2025-04-27_S0,0,2,33.4933656682267,33.4933656682267,39.96614649681864
2025-04-28_S0,0,2,20.542604033579853,20.542604033579853,21.51155142260943
2025-04-29_S0,0,3,29.793501090000486,36.21058859733633,38.30179844092086
2025-05-01_S0,0,2,24.77577452682712,24.77577452682712,35.494171473190605
2025-05-02_S0,0,2,20.244564366267163,20.244564366267163,22.703056765457447
2025-05-03_S0,0,9,21.069773744462417,18.75687211152991,30.545242680744202
2025-05-04_S0,0,9,21.616630134885835,16.67555495164297,39.9514721988803
2025-05-05_S0,0,6,25.40779684509161,24.719141377954163,36.3623443472478
2025-05-06_S0,0,3,29.400645038476025,21.049930523043805,45.02994008115343
2025-05-07_S0,0,1,19.066310038667755,19.066310038667755,19.066310038667755
2025-05-08_S0,0,2,36.61937568179568,36.61937568179568,41.81442455164702
2025-05-09_S0,0,5,21.232394331260323,18.755501762560904,28.90129243432913
2025-05-10_S0,0,5,29.91252650334859,33.078372551502405,38.746916675116
2025-05-11_S0,0,1,40.984292730123606,40.984292730123606,40.984292730123606
2025-05-12_S0,0,4,31.523024879628252,33.9750990245102,43.45678966004656
2025-05-13_S0,0,6,23.861469956230092,18.930927136854237,36.749437363751575
2025-05-14_S0,0,1,26.806967546230265,26.806967546230265,26.806967546230265
2025-05-15_S0,0,4,29.754056964170907,27.387862370979175,49.36365998119257
2025-05-16_S0,0,3,30.195236223499325,31.63164994831935,39.73498069279847
2025-05-17_S0,0,8,28.47673094604428,25.374040693862256,43.37958200751602
2025-05-18_S0,0,4,27.83733263478489,29.56404998282884,33.7161263126909
2025-05-19_S0,0,6,22.69118784646015,19.298402397638718,35.58320362396333
2025-05-20_S0,0,6,22.41197544071031,20.31090046548075,32.2353662585721
2025-05-21_S0,0,4,21.740004303500594,21.092456370188142,30.665937205136878
2025-05-22_S0,0,7,21.38687613109874,22.13687856175381,26.822730284256167
2025-05-23_S0,0,5,22.137529999631777,16.9742045153937,32.21970305347676
2025-05-24_S0,0,2,38.033820913779834,38.033820913779834,51.60869267454494
2025-05-25_S0,0,1,23.577805610894185,23.577805610894185,23.577805610894185
2025-05-26_S0,0,3,21.78130520665371,18.850716085569047,28.899947197072667
2025-05-27_S0,0,6,25.247052326266854,22.062432057350197,36.89480044636727
2025-05-28_S0,0,5,30.166600090353064,26.33992612959778,41.89023646932497
2025-05-29_S0,0,3,29.16144011507245,27.502037237413532,37.437715376393164
2025-05-30_S0,0,6,29.857038451580564,26.87416611699942,41.29047768910576
2025-05-31_S0,0,3,31.560932180322855,32.64151106380105,36.17269398523656
2025-06-02_S0,0,4,31.902287540649205,32.849783176095315,46.11843618236096
2025-06-03_S0,0,2,21.295510004022727,21.295510004022727,29.28336400555849
2025-06-04_S0,0,3,22.290025732595527,23.64595530426384,28.027046776681313
2025-06-05_S0,0,1,28.30301063572288,28.30301063572288,28.30301063572288
2025-06-06_S0,0,4,25.29268507577226,28.277939175902063,32.6197044249711
