n_calls,missed_calls,p50_resp_min,p90_resp_min,avg_resp_min,units,legs,avg_road_factor,avg_hour_mult,avg_zone_mult,segment,policy_id
21,0,4.73732162455507,9.041608937174349,6.661638598606173,46,914,1.4500000000000248,1.105743982494516,1.0,2023-06-10_S2,type_pref_als
13,0,2.967233461497112,5.888387179140935,3.8754911846040097,46,603,1.3500000000000143,1.0225538971807675,1.0,2023-06-12_S0,type_pref_als
13,0,2.9393030664167643,10.743361447123952,4.525735116856406,46,597,1.549999999999984,1.1239530988274726,1.0,2023-06-12_S1,type_pref_als
11,0,3.3153554945804267,6.159391459326885,4.597961686603322,46,503,1.450000000000008,1.1440357852882683,1.0,2023-06-12_S2,type_pref_als
5,0,3.064333266172479,13.196930574835314,6.267564800256525,46,230,1.3500000000000008,1.1999999999999948,1.0,2023-06-13_S0,type_pref_als
20,0,3.3059972717565955,5.168637008227286,3.9168444773954816,46,915,1.5499999999999738,1.1238797814207575,1.0,2023-06-13_S1,type_pref_als
13,0,4.135878849433329,7.655523502266318,4.758815232851318,46,585,1.4500000000000133,1.1244444444444437,1.0,2023-06-13_S2,type_pref_als
19,0,3.6832678918866724,5.700576639095771,4.148469343005495,46,862,1.5499999999999752,1.1027262180974549,1.0,2023-06-14_S1,type_pref_als
3,0,3.56905350856437,13.61983728477724,7.673567187800525,46,141,1.4499999999999968,1.2163120567375898,1.0,2023-06-14_S2,type_pref_als
21,0,3.1292641799177447,9.457282181708255,4.350832157479213,46,935,1.5499999999999734,1.0888235294117605,1.0,2023-06-15_S1,type_pref_als
26,0,3.872803087039502,9.61602681806848,5.882297748264417,46,1134,1.4500000000000288,1.1470899470899454,1.0,2023-06-15_S2,type_pref_als
1,0,10.445258993972493,10.445258993972493,10.445258993972493,46,48,1.3500000000000008,1.200000000000001,1.0,2023-06-16_S0,type_pref_als
1,0,5.4013772016416715,5.4013772016416715,5.4013772016416715,46,47,1.5499999999999987,1.25,1.0,2023-06-16_S1,type_pref_als
14,0,2.6858744620534516,4.711808124043333,4.013599985870807,46,641,1.450000000000016,1.0551482059282384,1.0,2023-06-16_S2,type_pref_als
9,0,3.4774988341333253,5.792908098037733,4.3822730089326845,46,401,1.35000000000001,1.0910224438902703,1.0,2023-06-17_S0,type_pref_als
19,0,3.7001724553069733,5.405686758420149,4.132693358980689,46,861,1.5499999999999752,1.1040650406504056,1.0,2023-06-17_S1,type_pref_als
36,0,4.5655355194077085,7.79376822225889,5.282132555363782,46,1496,1.4500000000000202,1.0720922459892852,1.0,2023-06-17_S2,type_pref_als
2,0,2.9089563048642524,3.150021284243095,2.9089563048642524,46,95,1.3499999999999976,1.200000000000002,1.0,2023-06-18_S0,type_pref_als
24,0,3.807188448672348,8.912351221836408,4.933709803979975,46,1054,1.5499999999999714,1.1079222011385315,1.0,2023-06-18_S1,type_pref_als
27,0,3.5880030873157556,7.394637021311426,5.360490407997777,46,1155,1.450000000000029,1.148441558441548,1.0,2023-06-18_S2,type_pref_als
9,0,4.48508167605645,5.447506507438045,4.370105175328371,46,407,1.35000000000001,1.1248157248157178,1.0,2023-06-19_S0,type_pref_als
29,0,4.0021067878834184,17.43355968490663,5.977203803617706,46,1222,1.549999999999969,1.0984042553191338,1.0,2023-06-19_S1,type_pref_als
28,0,3.521365279090546,6.322336554520771,4.420335813192541,46,1216,1.45000000000003,1.136800986842107,1.0,2023-06-19_S2,type_pref_als
28,0,3.433132496078196,10.63679681320561,5.5062289626357614,46,1228,1.549999999999969,1.116123778501641,1.0,2023-06-20_S1,type_pref_als
26,0,3.2743076651325915,7.833382743663133,4.55629591487971,46,1137,1.4500000000000288,1.1130167106420266,1.0,2023-06-20_S2,type_pref_als
3,0,9.310117395122631,24.015281699915608,12.92603709841764,46,141,1.3499999999999965,1.1659574468085097,1.0,2023-06-21_S0,type_pref_als
28,0,3.1113818502358646,7.75692114558887,4.823911723517573,46,1231,1.549999999999969,1.105361494719739,1.0,2023-06-21_S1,type_pref_als
20,0,3.8267126955116533,6.08667740910604,4.251418138633463,46,901,1.4500000000000246,1.1349056603773515,1.0,2023-06-21_S2,type_pref_als
6,0,3.2016877110051594,10.735344363069778,5.399348207362972,46,276,1.3500000000000043,1.0521739130434753,1.0,2023-06-22_S0,type_pref_als
34,0,3.5065485764075213,12.791040860905076,5.574596176487327,46,1431,1.5499999999999843,1.109608665269046,1.0,2023-06-22_S1,type_pref_als
23,0,4.134735661874509,10.424287950299375,5.7649408118535685,46,991,1.4500000000000264,1.1466195761856621,1.0,2023-06-22_S2,type_pref_als
2,0,2.017719907164265,2.3052099820016037,2.017719907164265,46,95,1.3499999999999976,1.0999999999999983,1.0,2023-06-23_S0,type_pref_als
30,0,3.9453227357436,13.987722127296736,5.866093484802928,46,1301,1.549999999999968,1.1074173712528916,1.0,2023-06-23_S1,type_pref_als
28,0,3.7140154641349237,5.938936780873785,4.095678253676396,46,1169,1.4500000000000293,1.1453378956372975,1.0,2023-06-23_S2,type_pref_als
5,0,4.135104249771234,6.080253467255999,4.472401756954519,46,235,1.3500000000000012,1.1097872340425479,1.0,2023-06-24_S0,type_pref_als
23,0,4.8680256950836025,6.10949017611352,5.227238714242231,46,987,1.5499999999999725,1.0769503546099233,1.0,2023-06-24_S1,type_pref_als
25,0,3.3893763648943596,9.057652696919979,5.10984748555342,46,1096,1.4500000000000282,1.112363138686119,1.0,2023-06-24_S2,type_pref_als
2,0,6.890655121720451,9.634626724703757,6.890655121720451,46,95,1.3499999999999976,1.200000000000002,1.0,2023-06-25_S0,type_pref_als
30,0,3.8756918564347687,10.140371499236343,5.20689638696963,46,1305,1.549999999999968,1.1020306513409635,1.0,2023-06-25_S1,type_pref_als
37,0,3.481561157400189,7.507608851075204,4.556833646710388,46,1565,1.4500000000000113,1.1157188498402393,1.0,2023-06-25_S2,type_pref_als
8,0,3.5355541573803304,10.110778570767085,5.295922647029772,46,356,1.3500000000000085,1.079213483146063,1.0,2023-06-26_S0,type_pref_als
26,0,3.23077605864583,5.644229983291478,3.654917610479177,46,1145,1.54999999999997,1.1055458515283794,1.0,2023-06-26_S1,type_pref_als
22,0,3.1445423107731028,7.915077949785978,4.174856539238764,46,989,1.4500000000000264,1.1357431749241635,1.0,2023-06-26_S2,type_pref_als
5,0,3.4544931883179952,6.697057965283651,4.035800638781606,46,230,1.3500000000000008,1.099999999999996,1.0,2023-06-27_S0,type_pref_als
19,0,3.565938292534936,4.955582976904009,4.611996439088996,46,874,1.5499999999999747,1.1161899313501182,1.0,2023-06-27_S1,type_pref_als
28,0,3.3012033569901016,7.348958679873647,4.353500120538835,46,1226,1.4500000000000302,1.1194127243066774,1.0,2023-06-27_S2,type_pref_als
5,0,3.1822350019588796,6.7979452792101265,3.9201793947949826,46,235,1.3500000000000012,1.1595744680851001,1.0,2023-06-28_S0,type_pref_als
33,0,3.5784299787964517,10.784341174966748,5.53156412417827,46,1415,1.549999999999982,1.1000353356890507,1.0,2023-06-28_S1,type_pref_als
34,0,3.774990168956591,11.276459035996627,5.120975064201622,46,1422,1.4500000000000308,1.1358649789029507,1.0,2023-06-28_S2,type_pref_als
4,0,3.5607624222693675,5.074327811461236,4.013967522172067,46,189,1.3499999999999959,1.174603174603171,1.0,2023-06-29_S0,type_pref_als
15,0,4.502888095216632,11.728002408052234,5.851010646487691,46,693,1.54999999999998,1.08686868686869,1.0,2023-06-29_S1,type_pref_als
24,0,4.1093745018034165,12.261671648008717,6.050851109241478,46,1026,1.450000000000027,1.1703703703703645,1.0,2023-06-29_S2,type_pref_als
3,0,7.722877600455927,19.96383609062015,11.134349632233887,46,143,1.3499999999999965,1.0496503496503469,1.0,2023-06-30_S0,type_pref_als
24,0,3.366886691311505,15.849390418649557,6.738829691911522,46,1066,1.5499999999999712,1.0919324577861158,1.0,2023-06-30_S1,type_pref_als
25,0,4.789469497765188,8.322388930253865,5.409647489443219,46,1090,1.4500000000000282,1.094678899082559,1.0,2023-06-30_S2,type_pref_als
2,0,3.7474768895042203,3.9042216251854893,3.7474768895042203,46,95,1.3499999999999976,1.200000000000002,1.0,2023-07-01_S0,type_pref_als
17,0,3.4590781557259698,9.428349880592872,5.006446894385071,46,774,1.5499999999999774,1.1064599483204132,1.0,2023-07-01_S1,type_pref_als
35,0,3.1490253208051806,6.987513812902577,3.898528198328173,46,1496,1.4500000000000202,1.1200534759358134,1.0,2023-07-01_S2,type_pref_als
9,0,3.7331692625831123,5.827491820452519,3.8675519230529463,46,410,1.3500000000000103,1.0810975609756144,1.0,2023-07-02_S0,type_pref_als
23,0,4.311767929352991,10.668044124924476,6.3898533226096355,46,1017,1.549999999999972,1.0976892822025672,1.0,2023-07-02_S1,type_pref_als
26,0,3.7568204742269087,7.241392275472598,5.780105115987441,46,1124,1.4500000000000286,1.0853647686832648,1.0,2023-07-02_S2,type_pref_als
6,0,3.0040487123809645,4.2377402422956845,3.1097479235321104,46,277,1.3500000000000045,1.0512635379061344,1.0,2023-07-03_S0,type_pref_als
24,0,3.319573318102671,7.0398374722130574,4.71420298874303,46,1080,1.549999999999971,1.1152314814814834,1.0,2023-07-03_S1,type_pref_als
24,0,4.137203609856115,13.936800801217714,5.95297045887704,46,1031,1.4500000000000273,1.1375363724539223,1.0,2023-07-03_S2,type_pref_als
8,0,2.9733088226773714,4.743467380910011,3.396658536181991,46,362,1.3500000000000087,1.039226519337018,1.0,2023-07-04_S0,type_pref_als
22,0,3.6918832364004994,8.04240301719065,5.454085616093915,46,987,1.5499999999999725,1.1192502532928015,1.0,2023-07-04_S1,type_pref_als
36,0,2.911695782871956,14.154742324695391,5.344458561147939,46,1484,1.450000000000022,1.14012803234501,1.0,2023-07-04_S2,type_pref_als
10,0,2.9342659272785117,4.9394187651804495,3.372344486816151,46,456,1.3500000000000114,1.0410087719298282,1.0,2023-07-05_S0,type_pref_als
23,0,3.2839378062861773,4.41749758353949,3.4966903591408705,46,1019,1.5499999999999718,1.0930814524043222,1.0,2023-07-05_S1,type_pref_als
28,0,3.8260505496067987,6.816152654495777,4.037408285985933,46,1178,1.4500000000000295,1.1438030560271446,1.0,2023-07-05_S2,type_pref_als
13,0,3.692823271714009,5.860649474802523,4.009447012505313,46,592,1.5499999999999843,1.0989864864864847,1.0,2023-07-06_S1,type_pref_als
25,0,3.1542814581006966,9.429113544701858,4.469983371938463,46,1099,1.4500000000000284,1.1245677888989911,1.0,2023-07-06_S2,type_pref_als
8,0,4.821110540328116,8.791229345547807,5.326848719490144,46,368,1.350000000000009,1.0260869565217376,1.0,2023-07-07_S0,type_pref_als
30,0,3.4750339080323105,9.29937306891998,5.793462594604723,46,1310,1.549999999999968,1.1020992366412432,1.0,2023-07-07_S1,type_pref_als
47,0,3.5229743290809727,10.515622145413097,5.6137164035930125,46,1852,1.4499999999999813,1.1293196544276467,1.0,2023-07-07_S2,type_pref_als
36,0,3.7897301099920107,5.935527459492114,4.438733991298781,46,1539,1.549999999999998,1.1245614035087768,1.0,2023-07-08_S1,type_pref_als
43,0,3.827888656134007,8.510577715969433,4.935088958484007,46,1780,1.449999999999988,1.1289606741572829,1.0,2023-07-08_S2,type_pref_als
5,0,2.4825729222760264,5.180177637281896,3.2982566374448745,46,236,1.3500000000000012,1.059745762711861,1.0,2023-07-09_S0,type_pref_als
18,0,3.039449901276771,5.061872737043845,3.955130257116254,46,824,1.549999999999976,1.1061286407767008,1.0,2023-07-09_S1,type_pref_als
22,0,3.3460077757362443,10.779791278195177,5.392350022101433,46,963,1.450000000000026,1.09241952232605,1.0,2023-07-09_S2,type_pref_als
3,0,4.995530944615933,8.60428872613381,5.531942627036533,46,141,1.3499999999999965,1.1659574468085097,1.0,2023-07-10_S0,type_pref_als
20,0,2.7124087996784687,4.844735324178117,3.4726909554565433,46,909,1.549999999999974,1.1172717271727157,1.0,2023-07-10_S1,type_pref_als
25,0,3.8759859361058266,6.912474279437091,4.401984500412544,46,1087,1.4500000000000282,1.1319227230910691,1.0,2023-07-10_S2,type_pref_als
6,0,5.746674837019705,11.816125594084536,6.6062917132897745,46,278,1.3500000000000045,1.1654676258992747,1.0,2023-07-11_S0,type_pref_als
25,0,3.472858556602457,13.873572076966463,5.298027118404422,46,1105,1.5499999999999705,1.1017194570135709,1.0,2023-07-11_S1,type_pref_als
43,0,3.31385386618334,6.9802581702349515,4.80245480279311,46,1796,1.4499999999999864,1.1268095768374138,1.0,2023-07-11_S2,type_pref_als
8,0,4.691608580787151,14.421800494855898,7.218526044356093,46,356,1.3500000000000085,1.091011235955051,1.0,2023-07-12_S0,type_pref_als
23,0,3.4312766638405208,7.818952010394403,4.257802886804998,46,983,1.5499999999999725,1.0791454730417092,1.0,2023-07-12_S1,type_pref_als
30,0,3.9823920302679467,11.687669113115652,5.69257462297641,46,1288,1.4500000000000308,1.0949145962732796,1.0,2023-07-12_S2,type_pref_als
7,0,3.3127149905179616,3.4742660581800147,3.050333858013274,46,323,1.350000000000007,1.1150154798761551,1.0,2023-07-13_S0,type_pref_als
30,0,3.9546005943947646,7.182840225679937,4.236260814919341,46,1288,1.5499999999999683,1.0939440993788632,1.0,2023-07-13_S1,type_pref_als
39,0,3.333237084506768,6.229972298503982,3.7718607535472586,46,1640,1.4500000000000024,1.1484451219512186,1.0,2023-07-13_S2,type_pref_als
7,0,3.2315925205809,3.8241361774701073,3.1477450861012852,46,322,1.350000000000007,1.1263975155279435,1.0,2023-07-14_S0,type_pref_als
25,0,3.639440173094473,6.283973695344014,4.2176599658489495,46,1114,1.5499999999999705,1.090215439856365,1.0,2023-07-14_S1,type_pref_als
38,0,3.5535405357898258,6.444116853942213,4.420893515846348,46,1625,1.4500000000000042,1.1180615384615247,1.0,2023-07-14_S2,type_pref_als
5,0,3.650729806608248,4.298329232502884,3.6490378176964575,46,234,1.3500000000000012,1.1089743589743537,1.0,2023-07-15_S0,type_pref_als
21,0,3.3710320234258457,5.934725152284332,4.207869755852501,46,943,1.5499999999999734,1.1002651113467572,1.0,2023-07-15_S1,type_pref_als
34,0,3.322125436523544,8.958232835401635,4.596855195748411,46,1479,1.4500000000000226,1.103921568627446,1.0,2023-07-15_S2,type_pref_als
5,0,3.872093420491705,13.013526232059862,6.365721925351092,46,229,1.3500000000000008,1.092576419213969,1.0,2023-07-16_S0,type_pref_als
25,0,3.9763375590637735,7.0424095248665886,4.361351648005685,46,1122,1.5499999999999703,1.1060606060606128,1.0,2023-07-16_S1,type_pref_als
29,0,3.2029427998161237,5.167033634329188,3.8800276227073827,46,1285,1.4500000000000308,1.0944357976653665,1.0,2023-07-16_S2,type_pref_als
5,0,3.3401692011740334,5.772264093910978,4.024523302001687,46,222,1.3499999999999999,1.0432432432432408,1.0,2023-07-17_S0,type_pref_als
26,0,4.554328909932191,10.224288045608912,5.485762823424438,46,1141,1.54999999999997,1.0921560035056888,1.0,2023-07-17_S1,type_pref_als
40,0,3.6789333324933127,9.590683080713694,4.727730982450081,46,1663,1.45,1.1265484064942712,1.0,2023-07-17_S2,type_pref_als
3,0,3.749137503822603,5.359465964942826,4.2000504302670265,46,141,1.3499999999999965,1.1999999999999986,1.0,2023-07-18_S0,type_pref_als
23,0,3.9046840228583637,7.184817350280457,4.736484333559071,46,1031,1.5499999999999716,1.0940349175557684,1.0,2023-07-18_S1,type_pref_als
46,0,3.6731851864806746,9.440971038836887,5.182594247102791,46,1925,1.449999999999975,1.1101038961038867,1.0,2023-07-18_S2,type_pref_als
1,0,3.046572593238352,3.046572593238352,3.046572593238352,46,43,1.350000000000001,1.0,1.0,2023-07-19_S0,type_pref_als
29,0,2.821066681724266,4.247819327076245,3.1444538475867487,46,1282,1.5499999999999683,1.1129875195007972,1.0,2023-07-19_S1,type_pref_als
25,0,4.001851043855792,8.304181363034326,5.289022992579726,46,1095,1.4500000000000282,1.1177625570776135,1.0,2023-07-19_S2,type_pref_als
2,0,2.4694143942599416,2.671242501769777,2.4694143942599416,46,96,1.3499999999999976,1.150000000000002,1.0,2023-07-20_S0,type_pref_als
18,0,3.6910728079096495,10.865347032836876,5.36703774563844,46,805,1.5499999999999765,1.077950310559015,1.0,2023-07-20_S1,type_pref_als
33,0,3.5081159229273613,8.738130940538634,4.958618144192323,46,1428,1.45000000000003,1.1234943977590919,1.0,2023-07-20_S2,type_pref_als
1,0,3.0002454793745876,3.0002454793745876,3.0002454793745876,46,48,1.3500000000000008,1.1000000000000008,1.0,2023-07-21_S0,type_pref_als
36,0,3.3998797493821806,7.342584267933915,4.0537269125333095,46,1552,1.5499999999999996,1.0939755154638933,1.0,2023-07-21_S1,type_pref_als
36,0,3.0758752903632436,7.207392286656849,4.089951243907439,46,1474,1.4500000000000233,1.1056987788330999,1.0,2023-07-21_S2,type_pref_als
2,0,3.4245675621181704,4.208927465783892,3.4245675621181704,46,95,1.3499999999999976,1.0999999999999983,1.0,2023-07-22_S0,type_pref_als
18,0,3.469229574419259,5.740758607051235,3.8342498307165593,46,807,1.5499999999999765,1.0958488228004895,1.0,2023-07-22_S1,type_pref_als
30,0,3.326932336536921,6.249217032689432,4.631343900554938,46,1272,1.4500000000000306,1.0469732704402541,1.0,2023-07-22_S2,type_pref_als
10,0,3.445069800428039,7.178927506240606,4.356279783263564,46,436,1.350000000000011,1.114220183486232,1.0,2023-07-23_S0,type_pref_als
23,0,3.1717094936016728,8.665897214520818,4.443755582399023,46,1024,1.5499999999999718,1.1141601562500065,1.0,2023-07-23_S1,type_pref_als
33,0,3.9196194143769,7.26448371448441,4.558095993799739,46,1424,1.4500000000000304,1.1211727528089832,1.0,2023-07-23_S2,type_pref_als
4,0,2.5096063237252633,3.72766645673513,2.7687761315985466,46,188,1.3499999999999959,1.0994680851063778,1.0,2023-07-24_S0,type_pref_als
33,0,3.6221899425518704,9.714537098228893,5.7222366699087965,46,1325,1.5499999999999685,1.0927547169811567,1.0,2023-07-24_S1,type_pref_als
5,0,4.801706629859793,5.283814836031277,4.5954236833696145,46,214,1.4499999999999942,1.2406542056074767,1.0,2023-07-24_S2,type_pref_als
8,0,3.1838835711400204,7.453219583594029,4.551192133791278,46,374,1.3500000000000092,1.0752673796791459,1.0,2023-07-25_S0,type_pref_als
22,0,3.439656076195736,7.982544597669584,4.938319173732748,46,973,1.5499999999999727,1.0887975334018565,1.0,2023-07-25_S1,type_pref_als
27,0,3.2356043968063934,4.8204602380168025,3.683083921234749,46,1179,1.4500000000000295,1.1539016115351979,1.0,2023-07-25_S2,type_pref_als
3,0,2.652346411488823,4.003736146015576,3.1248670828918583,46,144,1.3499999999999965,1.0999999999999972,1.0,2023-07-26_S0,type_pref_als
15,0,3.142601762895276,5.533876218165355,3.833118647853813,46,686,1.5499999999999803,1.1229591836734694,1.0,2023-07-26_S1,type_pref_als
27,0,3.470874192800615,10.453940851596515,5.395186302829314,46,1173,1.4500000000000295,1.1427536231884008,1.0,2023-07-26_S2,type_pref_als
4,0,3.239992634448783,6.149536167677131,4.013327442782462,46,186,1.349999999999996,1.1999999999999962,1.0,2023-07-27_S0,type_pref_als
28,0,3.121667866739898,5.166396902904592,3.5124855432420716,46,1225,1.549999999999969,1.0860408163265085,1.0,2023-07-27_S1,type_pref_als
29,0,3.1182995205751762,6.352117667213125,3.8710236656386803,46,1258,1.4500000000000304,1.1359697933227235,1.0,2023-07-27_S2,type_pref_als
3,0,5.67723046534814,8.470973346943062,5.791286493470999,46,141,1.3499999999999965,1.1999999999999986,1.0,2023-07-28_S0,type_pref_als
29,0,3.2270170383357315,5.699540378513219,3.6887330244092467,46,1282,1.5499999999999683,1.1032761310452421,1.0,2023-07-28_S1,type_pref_als
34,0,3.0969976552326752,4.8901179553420775,4.213617295512204,46,1468,1.4500000000000242,1.0989441416893642,1.0,2023-07-28_S2,type_pref_als
1,0,4.15074111410517,4.15074111410517,4.15074111410517,46,48,1.3500000000000008,1.1000000000000008,1.0,2023-07-29_S0,type_pref_als
26,0,4.490299598880776,9.74009065706476,5.240410629154798,46,1160,1.5499999999999698,1.1012500000000007,1.0,2023-07-29_S1,type_pref_als
38,0,3.1952051438919384,5.164206475789324,3.510518879273321,46,1605,1.4500000000000066,1.135514018691577,1.0,2023-07-29_S2,type_pref_als
5,0,4.540576273922635,4.597433565669833,3.8276530939578577,46,233,1.350000000000001,1.1793991416308962,1.0,2023-07-30_S0,type_pref_als
16,0,3.60403021328891,11.361956577650655,5.147927173567043,46,725,1.549999999999979,1.0869655172413828,1.0,2023-07-30_S1,type_pref_als
33,0,3.8264420174589717,9.426201666502333,5.198445952883947,46,1423,1.4500000000000306,1.1231201686577619,1.0,2023-07-30_S2,type_pref_als
6,0,6.073052770306245,11.170755878720414,6.753202921885584,46,276,1.3500000000000043,1.0836956521739083,1.0,2023-07-31_S0,type_pref_als
26,0,3.9622602110109995,7.237754465565646,5.036332488134359,46,1091,1.5499999999999707,1.0950962419798536,1.0,2023-07-31_S1,type_pref_als
38,0,3.9430463685821184,8.796244073377144,5.075422257237564,46,1607,1.4500000000000062,1.1362787803360281,1.0,2023-07-31_S2,type_pref_als
5,0,2.816382410823665,3.6875032782309383,2.9500348481914465,46,232,1.350000000000001,1.1590517241379248,1.0,2023-08-01_S0,type_pref_als
32,0,3.3411150190450294,6.39071751958083,3.8850165103163654,46,1391,1.5499999999999785,1.0995327102803631,1.0,2023-08-01_S1,type_pref_als
46,0,3.2125170533495377,7.0699863688750435,3.9097034138057296,46,1899,1.4499999999999773,1.1159294365455459,1.0,2023-08-01_S2,type_pref_als
5,0,3.021488367044971,3.6686592231984267,2.8562543939888636,46,233,1.350000000000001,1.1394849785407664,1.0,2023-08-02_S0,type_pref_als
19,0,3.1804719744394463,7.106124060455391,3.5759248977912548,46,853,1.5499999999999754,1.1095545134818317,1.0,2023-08-02_S1,type_pref_als
22,0,3.6797080753066442,6.517654989757222,4.222886926454774,46,983,1.4500000000000264,1.097863682604268,1.0,2023-08-02_S2,type_pref_als
1,0,5.266505257177997,5.266505257177997,5.266505257177997,46,45,1.350000000000001,1.0,1.0,2023-08-03_S0,type_pref_als
14,0,3.8001990971844957,19.719902425700525,7.707522148966224,46,634,1.5499999999999823,1.1061514195583597,1.0,2023-08-03_S1,type_pref_als
20,0,3.8628078036142064,5.2734175725890315,4.495809195899944,46,880,1.5499999999999747,1.0786931818181889,1.0,2023-08-04_S1,type_pref_als
21,0,2.914162698373912,5.406148331333638,4.649318559453722,46,933,1.4500000000000253,1.1556806002143645,1.0,2023-08-04_S2,type_pref_als
3,0,3.4555492012794624,4.43890703035461,3.544772889464286,46,138,1.3499999999999965,1.0695652173913037,1.0,2023-08-05_S0,type_pref_als
15,0,3.2239297467134245,19.489616490617426,6.723292988448132,46,675,1.5499999999999807,1.0953333333333348,1.0,2023-08-05_S1,type_pref_als
26,0,3.8421561593928057,10.307327122356625,5.112018837697574,46,1118,1.4500000000000286,1.1484347048300372,1.0,2023-08-05_S2,type_pref_als
18,0,3.272072768921559,8.703631693218295,5.141422237085202,46,790,1.549999999999977,1.0782278481012724,1.0,2023-08-06_S1,type_pref_als
7,0,6.350965593859449,19.138042842092045,8.760790088872701,46,315,1.4499999999999924,1.2209523809523781,1.0,2023-08-06_S2,type_pref_als
6,0,3.4128047513311097,4.814616477601246,3.5950999605364644,46,279,1.3500000000000045,1.1315412186379858,1.0,2023-08-07_S0,type_pref_als
27,0,3.8020564075495016,15.774047750300321,5.8815800166611325,46,1158,1.5499999999999698,1.0963298791019225,1.0,2023-08-07_S1,type_pref_als
1,0,20.297923352344366,20.297923352344366,20.297923352344366,46,48,1.450000000000001,1.0,1.0,2023-08-07_S2,type_pref_als
2,0,11.513773012232575,18.174044957744094,11.513773012232575,46,95,1.3499999999999976,1.1494736842105282,1.0,2023-08-08_S0,type_pref_als
9,0,4.077092296368146,6.128950732279565,4.552444579374839,46,412,1.5499999999999974,1.0500000000000074,1.0,2023-08-08_S1,type_pref_als
6,0,2.7073472674857513,6.563572782674725,3.7519459544851146,46,281,1.4499999999999929,1.1492882562277547,1.0,2023-08-08_S2,type_pref_als
5,0,4.205078125835266,8.779516831052153,5.324965252549165,46,222,1.3499999999999999,1.0,1.0,2023-08-09_S0,type_pref_als
18,0,3.0986772769167215,6.926065754900418,4.1657610716400795,46,818,1.5499999999999763,1.0721882640586788,1.0,2023-08-09_S1,type_pref_als
12,0,4.442171167066126,8.609366908492,5.767651946575515,46,553,1.4500000000000113,1.0720614828209776,1.0,2023-08-09_S2,type_pref_als
6,0,2.3590680666479775,4.175546811053463,2.8971922089916475,46,254,1.3500000000000028,1.0,1.0,2023-08-10_S0,type_pref_als
12,0,4.222497922259178,8.643106306896279,4.946990442805269,46,530,1.5499999999999878,1.0910377358490697,1.0,2023-08-10_S1,type_pref_als
7,0,3.2204834122382597,4.899673112703527,3.55182096136935,46,328,1.4499999999999922,1.0214939024390242,1.0,2023-08-10_S2,type_pref_als
8,0,2.490943644785352,5.493603198191902,3.495563595257483,46,368,1.350000000000009,1.0883152173913018,1.0,2023-08-11_S0,type_pref_als
6,0,5.458462684489113,9.358362765870528,5.826478469010882,46,281,1.5500000000000074,1.082918149466187,1.0,2023-08-11_S1,type_pref_als
25,0,3.3350435371668814,5.291625569582807,3.998942925136269,46,1072,1.450000000000028,1.0774253731343226,1.0,2023-08-11_S2,type_pref_als
3,0,3.955916145124887,4.216007949109351,3.6830240735172786,46,142,1.3499999999999965,1.1661971830985904,1.0,2023-08-12_S0,type_pref_als
17,0,3.097183553721458,5.6208820756838005,3.5724255715992017,46,778,1.5499999999999774,1.0975578406169608,1.0,2023-08-12_S1,type_pref_als
34,0,4.721302740637968,8.816886047559748,5.274398352796821,46,1403,1.450000000000032,1.1091589451175998,1.0,2023-08-12_S2,type_pref_als
6,0,2.8250909977856757,6.786922883186992,3.97273954144242,46,270,1.350000000000004,1.0525925925925896,1.0,2023-08-13_S0,type_pref_als
17,0,2.90407551153617,6.236476333050241,3.458924260608141,46,761,1.5499999999999778,1.0873850197109083,1.0,2023-08-13_S1,type_pref_als
11,0,3.2991785272384404,4.0740471668250375,3.6622534082039078,46,501,1.4500000000000077,1.0966067864271485,1.0,2023-08-13_S2,type_pref_als
9,0,3.2164869516050225,9.249398826092106,4.795562809269423,46,400,1.3500000000000099,1.0239999999999987,1.0,2023-08-14_S0,type_pref_als
18,0,4.647390626360885,8.162527595032874,5.339639972542819,46,800,1.5499999999999767,1.0757500000000015,1.0,2023-08-14_S1,type_pref_als
16,0,3.271587599025853,6.278498660806839,4.8721620697101145,46,723,1.4500000000000193,1.0973029045643101,1.0,2023-08-14_S2,type_pref_als
3,0,3.289608106670583,16.914190116099203,8.822001587828844,46,140,1.3499999999999965,1.0,1.0,2023-08-15_S0,type_pref_als
12,0,3.2958737042393205,5.3364470334182155,3.995797962630751,46,547,1.5499999999999867,1.1116087751371042,1.0,2023-08-15_S1,type_pref_als
19,0,3.079550999457706,4.741726676402525,3.5635490780600763,46,868,1.4500000000000237,1.0973502304147356,1.0,2023-08-15_S2,type_pref_als
4,0,4.2324261243784935,8.35562916867187,5.1683735445785635,46,182,1.349999999999996,1.0,1.0,2023-08-16_S0,type_pref_als
22,0,3.8624938899492314,8.370352192211552,4.569989212561914,46,940,1.5499999999999734,1.0636702127659512,1.0,2023-08-16_S1,type_pref_als
33,0,4.119739716669239,8.908161015182948,5.854121541573613,46,1438,1.4500000000000284,1.1152990264255849,1.0,2023-08-16_S2,type_pref_als
4,0,4.4758708821029884,14.497452220454727,7.433186034552999,46,167,1.349999999999996,1.0,1.0,2023-08-17_S0,type_pref_als
18,0,4.220397282469889,11.204329109693807,6.0654661415381845,46,816,1.5499999999999763,1.1067401960784153,1.0,2023-08-17_S1,type_pref_als
34,0,3.5990045123202172,4.65203721845616,3.4842314719898164,46,1485,1.4500000000000217,1.1072053872053795,1.0,2023-08-17_S2,type_pref_als
